Date,Time,Direction,Type,Occupancy,AdditionalData1,AdditionalData2
25-10-2023,10.38 am,out,car,1,20,No
25-10-2023,10.39 am,out,car,1,14,No
25-10-2023,10.39 am,out,car,1,15,No
25-10-2023,10.40 am,out,bus,25%,22,Yes
25-10-2023,10.40 am,out,car,2,14,No
25-10-2023,10.41 am,out,car,1,12,No
25-10-2023,10.42 am,out,car,1,69,No
25-10-2023,10.42 am,out,bus,3%,66,Yes
25-10-2023,10.42 am,out,car,1,10,No
25-10-2023,10.43 am,out,car,1,72,No
25-10-2023,10.43 am,out,van,2,65,No
25-10-2023,10.43 am,out,bus,2%,66,Yes
25-10-2023,10.43 am,out,car,1,19,No
25-10-2023,10.44 am,out,car,1,70,No
25-10-2023,10.45 am,out,van,1,71,No
25-10-2023,10.45 am,out,van,1,23,No
25-10-2023,10.45 am,out,car,2,63,No
25-10-2023,10.46 am,out,car,2,64,No
25-10-2023,10.47 am,out,bus,5%,11,Yes
25-10-2023,10.47 am,out,car,1,12,No
25-10-2023,10.47 am,out,van,1,70,No
25-10-2023,10.48 am,out,car,1,69,No
25-10-2023,10.48 am,out,car,1,67,No
25-10-2023,10.48 am,out,bus,5%,66,Yes
25-10-2023,10.48 am,out,car,1,15,No
25-10-2023,10.48 am,out,car,1,56,No
25-10-2023,10.49 am,out,car,2,16,No
25-10-2023,10.50 am,out,car,1,64,No
25-10-2023,10.50 am,out,car,2,57,No
25-10-2023,10.51 am,out,car,1,57,No
25-10-2023,10.51 am,out,car,2,58,No
25-10-2023,10.51 am,out,car,2,64,No
25-10-2023,10.51 am,out,car,1,8,No
25-10-2023,10.52 am,out,car,1,17,No
25-10-2023,10.52 am,out,car,1,16,No
25-10-2023,10.53 am,out,car,1,72,No
25-10-2023,10.53 am,out,van,1,23,No
25-10-2023,10.54 am,out,van,1,68,No
25-10-2023,10.55 am,out,car,1,11,No
25-10-2023,10.56 am,out,bus,25%,66,Yes
25-10-2023,10.56 am,out,bus,26%,66,Yes
25-10-2023,10.57 am,out,car,1,67,No
25-10-2023,10.57 am,out,car,1,69,No
25-10-2023,10.57 am,out,car,1,69,No
25-10-2023,10.57 am,out,car,1,65,No
25-10-2023,10.58 am,out,car,1,19,No
25-10-2023,10.58 am,out,taxi,1,21,No
25-10-2023,10.59 am,out,van,1,0,No
23-10-2023,10.20 am,Out,Taxi,1,No,N/A
23-10-2023,10.20 am,Out,Lorry,1,No,N/A
23-10-2023,10.20 am,Out,Lorry,1,No,N/A
23-10-2023,10.20 am,Out,Bus,5,No,N/A
23-10-2023,10.20 am,In,Bus,20,No,N/A
23-10-2023,10.20 am,In,Car,1,No,N/A
23-10-2023,10.20 am,In,Car,1,No,N/A
23-10-2023,10.20 am,In,Motorbike,1,No,N/A
23-10-2023,10.20 am,In,Car,1,No,N/A
23-10-2023,10.20 am,In,Lorry,1,No,N/A
23-10-2023,10.25 am,Out,Lorry,1,No,N/A
23-10-2023,10.25 am,Out,Bus,20,No,N/A
23-10-2023,10.25 am,Out,Car,1,No,N/A
23-10-2023,10.25 am,Out,Van,1,No,N/A
23-10-2023,10.25 am,Out,Car,1,No,N/A
23-10-2023,10.25 am,Out,Bus,1,No,N/A
23-10-2023,10.25 am,Out,Car,1,No,N/A
23-10-2023,10.25 am,Out,Lorry,2,No,N/A
23-10-2023,10.25 am,Out,Bus,1,No,N/A
23-10-2023,10.25 am,Out,Car,1,No,N/A
23-10-2023,10.25 am,In,Car,1,No,N/A
23-10-2023,10.25 am,In,Bicycle,1,No,N/A
23-10-2023,10.25 am,In,Car,1,No,N/A
23-10-2023,10.25 am,In,Van,1,No,N/A
23-10-2023,10.25 am,In,Van,1,No,N/A
23-10-2023,10.25 am,In,Car,2,No,N/A
23-10-2023,10.25 am,In,Bus,25,No,N/A
23-10-2023,10.25 am,In,Car,1,No,N/A
23-10-2023,10.25 am,In,Car,1,No,N/A
23-10-2023,10.25 am,In,Car,2,No,N/A
23-10-2023,10.25 am,In,Car,3,No,N/A
23-10-2023,10.25 am,In,Car,1,No,N/A
23-10-2023,10.25 am,In,Car,1,No,N/A
23-10-2023,10.25 am,In,Car,2,No,N/A
23-10-2023,10.25 am,In,Car,4,No,N/A
23-10-2023,10.25 am,In,Car,1,No,N/A
23-10-2023,10.25 am,In,Car,1,No,N/A
23-10-2023,10.25 am,In,Car,1,No,N/A
23-10-2023,10.30 am,Out,Van,1,No,N/A
23-10-2023,10.30 am,Out,Bus,4,No,N/A
23-10-2023,10.30 am,Out,Bus,1,No,N/A
23-10-2023,10.30 am,Out,Car,1,No,N/A
23-10-2023,10.30 am,Out,Car,1,No,N/A
23-10-2023,10.30 am,Out,Car,1,No,N/A
23-10-2023,10.30 am,In,Bus,15,No,N/A
23-10-2023,10.30 am,In,Car,2,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Car,2,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Van,1,No,N/A
23-10-2023,10.30 am,In,Van,1,No,N/A
23-10-2023,10.30 am,In,Bus,40,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Bus,20,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Lorry,1,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Car,2,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Car,1,No,N/A
23-10-2023,10.30 am,In,Car,2,No,N/A
23-10-2023,10.30 am,In,Bicycle,1,No,N/A
23-10-2023,10.35 am,Out,Van,1,No,N/A
23-10-2023,10.35 am,Out,Van,1,No,N/A
23-10-2023,10.35 am,Out,Car,1,No,N/A
23-10-2023,10.35 am,Out,Car,2,No,N/A
23-10-2023,10.35 am,Out,Bus,5,No,N/A
23-10-2023,10.35 am,Out,Car,1,No,N/A
23-10-2023,10.35 am,Out,Car,1,No,N/A
23-10-2023,10.35 am,Out,Bus,1,No,N/A
23-10-2023,10.35 am,Out,Bus,1,No,N/A
23-10-2023,10.35 am,Out,Car,1,No,N/A
23-10-2023,10.35 am,In,Car,2,No,N/A
23-10-2023,10.35 am,In,Car,1,No,N/A
23-10-2023,10.35 am,In,Van,1,No,N/A
23-10-2023,10.35 am,In,Car,1,No,N/A
23-10-2023,10.35 am,In,Car,1,No,N/A
23-10-2023,10.35 am,In,Car,1,No,N/A
23-10-2023,10.35 am,In,Bicycle,7,No,N/A
23-10-2023,10.35 am,In,Car,1,No,N/A
23-10-2023,10.35 am,In,Car,1,No,N/A
23-10-2023,10.35 am,In,Car,2,No,N/A
23-10-2023,10.35 am,In,Car,1,No,N/A
23-10-2023,10.35 am,In,Car,1,No,N/A
23-10-2023,10.35 am,In,Car,2,No,N/A
23-10-2023,10.35 am,In,Car,1,No,N/A
23-10-2023,10.35 am,In,Car,1,No,N/A
23-10-2023,10.40 am,Out,Bus,1,No,N/A
23-10-2023,10.40 am,Out,Lorry,1,No,N/A
23-10-2023,10.40 am,Out,Car,1,No,N/A
23-10-2023,10.40 am,Out,Car,2,No,N/A
23-10-2023,10.40 am,Out,Car,1,No,N/A
23-10-2023,10.40 am,Out,Car,1,No,N/A
23-10-2023,10.40 am,In,Car,2,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Car,1,Yes,N/A
23-10-2023,10.40 am,In,Car,2,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Car,2,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Van,1,No,N/A
23-10-2023,10.40 am,In,Bus,30,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Bus,30,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Lorry,1,No,N/A
23-10-2023,10.40 am,In,Car,2,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.40 am,In,Car,1,No,N/A
23-10-2023,10.45 am,Out,Bus,1,No,N/A
23-10-2023,10.45 am,Out,Car,1,No,N/A
23-10-2023,10.45 am,Out,Taxi,1,No,N/A
23-10-2023,10.45 am,Out,Car,1,No,N/A
23-10-2023,10.45 am,Out,Lorry,1,No,N/A
23-10-2023,10.45 am,Out,Car,1,No,N/A
23-10-2023,10.45 am,Out,Car,1,No,N/A
23-10-2023,10.45 am,Out,Car,1,No,N/A
23-10-2023,10.45 am,Out,Car,1,No,N/A
23-10-2023,10.45 am,In,Car,1,No,N/A
23-10-2023,10.45 am,In,Van,1,No,N/A
23-10-2023,10.45 am,In,Car,2,No,N/A
23-10-2023,10.45 am,In,Car,3,No,N/A
23-10-2023,10.45 am,In,Car,1,No,N/A
23-10-2023,10.45 am,In,Bus,50,No,N/A
23-10-2023,10.45 am,In,Bus,35,No,N/A
23-10-2023,10.45 am,In,Lorry,1,No,N/A
23-10-2023,10.45 am,In,Taxi,2,Yes,N/A
23-10-2023,10.45 am,In,Car,1,No,N/A
23-10-2023,10.45 am,In,Taxi,2,No,N/A
23-10-2023,10.45 am,In,Car,4,No,N/A
23-10-2023,10.45 am,In,Car,2,No,N/A
23-10-2023,10.45 am,In,Car,1,No,N/A
23-10-2023,10.45 am,In,Car,1,No,N/A
23-10-2023,10.45 am,In,Car,1,No,N/A
23-10-2023,10.45 am,In,Car,1,No,N/A
23-10-2023,10.45 am,In,Car,1,No,N/A
23-10-2023,10.45 am,In,Car,2,No,N/A
23-10-2023,10.45 am,In,Car,1,No,N/A
23-10-2023,10.45 am,In,Car,1,No,N/A
23-10-2023,10.45 am,In,Bus,55,No,N/A
23-10-2023,10.45 am,In,Car,1,No,N/A
23-10-2023,10.50 am,Out,Taxi,1,No,N/A
23-10-2023,10.50 am,Out,Bus,1,No,N/A
23-10-2023,10.50 am,Out,Car,1,No,N/A
23-10-2023,10.50 am,Out,Car,1,No,N/A
23-10-2023,10.50 am,In,Car,1,No,N/A
23-10-2023,10.50 am,In,Car,1,No,N/A
23-10-2023,10.50 am,In,Car,1,No,N/A
23-10-2023,10.50 am,In,Car,1,No,N/A
23-10-2023,10.50 am,In,Car,1,No,N/A
23-10-2023,10.50 am,In,Car,1,No,N/A
23-10-2023,10.50 am,In,Car,1,No,N/A
23-10-2023,10.50 am,In,Car,1,No,N/A
23-10-2023,10.50 am,In,Car,1,No,N/A
23-10-2023,10.50 am,In,Car,1,Yes,N/A
25-10-2023,10.30 am,in,car,1,,
25-10-2023,10.30 am,in,car,1,,
25-10-2023,10.30 am,in,car,1,,
25-10-2023,10.30 am,in,car,1,,
25-10-2023,10.30 am,in,car,1,,
25-10-2023,10.30 am,in,car,2,,
25-10-2023,10.30 am,in,car,1,,
25-10-2023,10.30 am,in,bicycle,1,,
25-10-2023,10.30 am,in,car,2,,
25-10-2023,10.35 am,in,car,1,,
25-10-2023,10.35 am,in,car,2,,
25-10-2023,10.35 am,in,car,1,,
25-10-2023,10.35 am,in,car,1,,
25-10-2023,10.35 am,in,van,1,,
25-10-2023,10.35 am,in,car,1,,
25-10-2023,10.35 am,in,motorcycle,1,,
25-10-2023,10.35 am,in,car,2,,
25-10-2023,10.35 am,in,car,2,,
25-10-2023,10.35 am,in,bus,5%,,single decker
25-10-2023,10.35 am,in,car,2,,
25-10-2023,10.35 am,in,car,1,,
25-10-2023,10.35 am,in,car,1,,
25-10-2023,10.40 am,in,van,1,,
25-10-2023,10.40 am,in,car,2,,
25-10-2023,10.40 am,in,car,3,,
25-10-2023,10.40 am,in,bus,80%,U2,double decker
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,van,1,,
25-10-2023,10.40 am,in,bus,80%,U2,single decker
25-10-2023,10.40 am,in,car,3,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,car,2,,
25-10-2023,10.40 am,in,van,1,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,bus,70%,U1,double decker
25-10-2023,10.40 am,in,car,2,,
25-10-2023,10.40 am,in,van,2,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.40 am,in,car,2,,
25-10-2023,10.40 am,in,car,1,,
25-10-2023,10.45 am,in,car,2,,
25-10-2023,10.45 am,in,car,1,,
25-10-2023,10.45 am,in,van,2,,
25-10-2023,10.45 am,in,car,2,,
25-10-2023,10.45 am,in,car,1,,
25-10-2023,10.45 am,in,car,1,,
25-10-2023,10.45 am,in,car,1,,
25-10-2023,10.45 am,in,car,2,,
25-10-2023,10.45 am,in,car,3,,
25-10-2023,10.45 am,in,car,1,,
25-10-2023,10.45 am,in,car,2,,
25-10-2023,10.45 am,in,car,1,,
25-10-2023,10.45 am,in,car,1,,
25-10-2023,10.45 am,in,car,1,,
25-10-2023,10.45 am,in,bicycle,1,,
25-10-2023,10.45 am,in,car,1,,
25-10-2023,10.45 am,in,car,4,,
25-10-2023,10.45 am,in,car,1,,
25-10-2023,10.45 am,in,car,2,,
25-10-2023,10.50 am,in,bus,100%,U2,double decker
25-10-2023,10.50 am,in,car,1,,
25-10-2023,10.50 am,in,car,4,,
25-10-2023,10.50 am,in,car,3,,
25-10-2023,10.50 am,in,car,1,,
25-10-2023,10.50 am,in,car,2,,
25-10-2023,10.50 am,in,car,1,,
25-10-2023,10.50 am,in,car,1,,
25-10-2023,10.50 am,in,bus,100%,U1,double decker
25-10-2023,10.50 am,in,car,1,,
25-10-2023,10.50 am,in,van,1,,
25-10-2023,10.50 am,in,car,1,,
25-10-2023,10.50 am,in,car,3,,
25-10-2023,10.50 am,in,car,1,,
25-10-2023,10.50 am,in,car,2,,
25-10-2023,10.50 am,in,car,2,,
25-10-2023,10.50 am,in,car,2,,
25-10-2023,10.50 am,in,car,2,,
25-10-2023,10.50 am,in,car,5,,
25-10-2023,10.50 am,in,car,2,,
25-10-2023,10.50 am,in,car,1,,
25-10-2023,10.50 am,in,car,3,,
25-10-2023,10.50 am,in,car,1,,
25-10-2023,10.50 am,in,car,1,,
25-10-2023,10.50 am,in,car,3,,
25-10-2023,10.50 am,in,car,1,,
25-10-2023,10.50 am,in,bus,10%,,single decker
25-10-2023,10.55 am,in,car,1,,
25-10-2023,10.55 am,in,car,1,,
25-10-2023,10.55 am,in,car,2,,
25-10-2023,10.55 am,in,car,2,,
25-10-2023,10.55 am,in,car,2,,
25-10-2023,10.55 am,in,bus,100%,U1,double decker
25-10-2023,10.55 am,in,car,5,,
25-10-2023,10.55 am,in,car,1,,
25-10-2023,10.55 am,in,car,2,,
25-10-2023,10.55 am,in,car,3,,
25-10-2023,10.55 am,in,car,1,,
25-10-2023,10.55 am,in,van,1,,
25-10-2023,10.55 am,in,car,2,,
25-10-2023,10.55 am,in,car,3,,
25-10-2023,10.55 am,in,van,2,,
25-10-2023,10.55 am,in,car,1,,
25-10-2023,10.55 am,in,car,1,,
25-10-2023,10.55 am,in,car,2,,
25-10-2023,10.55 am,in,bus,90%,U2,double decker
25-10-2023,10.55 am,in,car,1,,
25-10-2023,10.55 am,in,car,2,,
25-10-2023,10.55 am,in,car,2,,
25-10-2023,10.55 am,in,car,1,,
25-10-2023,10.55 am,in,car,1,,
25-10-2023,10.55 am,in,car,2,,
25-10-2023,10.55 am,in,van,2,,
25-10-2023,11.00 am,in,van,1,,
25-10-2023,11.00 am,in,car,2,,
25-10-2023,11.00 am,in,car,2,,
25-10-2023,11.00 am,in,bus,100%,U2,double decker
25-10-2023,11.00 am,in,car,2,,
25-10-2023,11.00 am,in,car,1,,
25-10-2023,11.00 am,in,car,1,,
25-10-2023,11.00 am,in,car,3,,
25-10-2023,11.00 am,in,car,1,,
25-10-2023,11.00 am,in,car,3,,
25-10-2023,11.00 am,in,car,2,,
25-10-2023,11.00 am,in,car,1,,
25-10-2023,11.00 am,in,car,1,,
25-10-2023,11.00 am,in,car,1,,
25-10-2023,11.00 am,in,car,2,,
24-10-2023,10.25 am,out,car,1,female,commute
24-10-2023,10.30 am,out,car,2,female,commute
24-10-2023,10.30 am,out,car,1,female,commute
24-10-2023,10.30 am,out,car,2,male,commute
24-10-2023,10.30 am,out,car,1,female,commute
24-10-2023,10.00 am,out,bus,0%,male,commute
24-10-2023,10.35 am,out,car,1,male,commute
24-10-2023,10.35 am,out,bus,0%,male,commute
24-10-2023,10.35 am,out,car,1,female,commute
24-10-2023,10.35 am,out,car,1,male,commute
24-10-2023,10.35 am,out,bicycle,1,male,commute
24-10-2023,10.35 am,out,car,1,female,commute
24-10-2023,10.35 am,out,car,1,female,commute
24-10-2023,10.35 am,out,bus,5%,male,commute
24-10-2023,10.35 am,out,bus,5%,male,commute
24-10-2023,10.35 am,out,car,1,female,commute
24-10-2023,10.35 am,out,car,1,female,commute
24-10-2023,10.35 am,out,car,2,female,commute
24-10-2023,10.35 am,out,car,1,female,commute
24-10-2023,10.35 am,out,car,2,male,commute
24-10-2023,10.40 am,out,car,1,male,commute
24-10-2023,10.40 am,out,car,1,female,commute
24-10-2023,10.40 am,out,van,1,male,commercial
24-10-2023,10.40 am,out,taxi,1,female,commute
24-10-2023,10.40 am,out,bus,10%,male,commute
24-10-2023,10.40 am,out,bus,5%,male,commute
24-10-2023,10.40 am,out,car,1,male,commute
24-10-2023,10.40 am,out,car,1,male,commute
24-10-2023,10.45 am,out,car,1,male,commute
24-10-2023,10.50 am,out,taxi,1,male,commute
24-10-2023,10.50 am,out,car,1,male,commute
24-10-2023,10.50 am,out,taxi,1,male,commute
24-10-2023,10.50 am,out,car,2,female,commute
24-10-2023,10.50 am,out,bus,0%,male,commute
24-10-2023,10.55 am,out,bus,2%,male,commute
24-10-2023,10.55 am,out,bus,15%,male,commute
24-10-2023,10.55 am,out,van,1,male,commute
24-10-2023,10.55 am,out,car,1,female,commute
24-10-2023,10.55 am,out,car,1,female,commute
24-10-2023,10.55 am,out,car,1,female,commute
24-10-2023,10.55 am,out,taxi,1,male,commute
26-10-2023,08.50 am,OUT,lorry,1,Male,Commercial
26-10-2023,08.50 am,OUT,car,1,Female,Private
26-10-2023,08.50 am,OUT,car,1,Male,Private
26-10-2023,08.51 am,OUT,taxi,1,Male,Rented
26-10-2023,08.51 am,OUT,bus,15%,Male,Public
26-10-2023,08.53 am,OUT,car,1,Male,Private
26-10-2023,08.53 am,OUT,bus,0%,Male,Public
26-10-2023,08.54 am,OUT,car,1,Male,Private
26-10-2023,08.54 am,OUT,car,1,Female,Private
26-10-2023,08.54 am,OUT,car,1,Male,Private
26-10-2023,08.56 am,OUT,taxi,1,Male,Rented
26-10-2023,08.56 am,OUT,taxi,1,Male,Rented
26-10-2023,08.56 am,OUT,bus,15%,Male,Public
26-10-2023,08.57 am,OUT,car,1,Female,Private
26-10-2023,08.58 am,OUT,lorry,1,Male,Commercial
26-10-2023,08.58 am,OUT,car,1,Male,Private
26-10-2023,09.00 am,OUT,bus,15%,Male,Public
